	created_at	id	in_reply_to_status_id	in_reply_to_screen_name	source	retweeted	retweet_count	favorite_count	screen_name	hashtags	text
24	Fri Nov 01 08:47:03 +0000 2013	396196678367068160			"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter for Android</a>"	False	0	0			Surface2でねころびでのんびり艦これ。
25	Fri Nov 01 08:37:21 +0000 2013	396194234954309632	3.96192807201e+17	YuutsuKoo	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	0	0			@YuutsuKoo surface2について教えてほしい！笑
26	Fri Nov 01 08:37:01 +0000 2013	396194152146546688			"<a href=""http://www.nextmatters.com"" rel=""nofollow"">Nextgen Reader</a>"	False	0	0			A closer look at the two-position kickstand in #Surface2 - http://t.co/jb2RGk6H57
27	Fri Nov 01 08:36:49 +0000 2013	396194104041672704			"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>"	False	0	0			Trust me, #iPad people...place your money elsewhere. Much better tech is out there. You'll thank me later ;) #Surface2 #Android
28	Fri Nov 01 08:32:18 +0000 2013	396192964785217536			"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	0	0			#Surface2 #McDonald #unboxing ;-) Jesus! The display is awesome http://t.co/sehsPnIavS
29	Fri Nov 01 08:19:03 +0000 2013	396189630900744192			"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	0	0			#Surface2 #McDonalds #unboxing http://t.co/VBhudJxoMk
30	Fri Nov 01 08:18:25 +0000 2013	396189471705550848	3.96188390372e+17	ku2o82	"<a href=""http://jigtwi.jp/?p=1"" rel=""nofollow"">jigtwi</a>"	False	0	0			@ku2o82 そこでSurface2。タブレットで快適な艦これライフを！
31	Fri Nov 01 08:14:43 +0000 2013	396188540305805312			"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>"	False	0	0			Acerのタブレット欲しいんだけどsurface2の様子見したいし今はビミョーな時期かな…
32	Fri Nov 01 08:11:53 +0000 2013	396187825919385600			"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>"	False	0	0			【Surface2】進化を遂げたSurface２をご覧ください　http://t.co/73ltOabA6R
33	Fri Nov 01 08:05:12 +0000 2013	396186147061133312			"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	0	0			まぁ、iPadを電子書籍っぽくしてSurface2買ってスタバでドヤ顔ノートブックにするのもいいのかもしんない。正気です。iPadは手放しません！
34	Fri Nov 01 08:02:56 +0000 2013	396185573603696640	3.96035120425e+17	EddWatton	"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>"	False	0	0			@EddWatton The RT / Surface2 have no real domain integration - this is what puts me off for a college scenario, not to mention lack of AT sw
35	Fri Nov 01 08:01:53 +0000 2013	396185308770738176			"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>"	False	0	0			現実的なラインでは仕事にも使う前提でsurface2ですけど。proだと11万になるし、ならtapや！って思っちゃうもん。
36	Fri Nov 01 07:49:09 +0000 2013	396182107262681088			web	False	0	0			Surface２をちょっと触ってみたい。あくまで触るだけ。あくまでね・・・
37	Fri Nov 01 07:47:42 +0000 2013	396181740860878848			"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>"	False	0	1			断然Surface2の方が需要高い希ガス
38	Fri Nov 01 07:47:08 +0000 2013	396181597310820353			"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>"	False	0	1			iPad AirとSurface2
39	Fri Nov 01 07:47:08 +0000 2013	396181597218562049			"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	0	0			Surface2欲しいよう
40	Fri Nov 01 07:42:10 +0000 2013	396180349610229760			"<a href=""http://windows.microsoft.com/"" rel=""nofollow"">Windows 8</a>"	False	0	0			surface2でskype wifi利用・・のつもりが全然使えない。スターバックス×、モスバーガー×、もちろん家も。いったいどのアクセスポイントに対応しているのか。これは痛い。別途契約をどこかとしないといけないということかな。
41	Fri Nov 01 07:24:19 +0000 2013	396175854641762304			"<a href=""http://jiftapp.com"" rel=""nofollow"">Jift</a>"	False	0	0			"#iPadAir vs. #Surface2

http://t.co/BjZ3qVLlzW"
42	Fri Nov 01 07:15:00 +0000 2013	396173512404373504	3.96156358183e+17	irurun1973	"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>"	False	0	0			@irurun1973 申し訳ございませんが、Windows RTを搭載のSurface2ではデスクトップアプリケーションはご利用いただけません。
43	Fri Nov 01 07:14:41 +0000 2013	396173430883508224			"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>"	False	0	0			Surface2は個人的にタブレット型クラウドブックという方がしっくりくる
44	Fri Nov 01 07:14:33 +0000 2013	396173399161978880			"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>"	False	0	0			後は誰かにSurface2を定価近い値段で売って、Proに買い換えるか･･･
45	Fri Nov 01 07:13:14 +0000 2013	396173066805329920			"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>"	False	0	1			Surface2触った後にiPad Air触るとその軽さに気がつくな
46	Fri Nov 01 07:12:57 +0000 2013	396172994298380288			"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>"	False	0	0			Surface2、今売り飛ばせば25000円か･･･旧型のProに買い換えようかマジで悩んでる
47	Fri Nov 01 07:05:53 +0000 2013	396171215812825088			"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	0	0			#iPadAir or #Surface2 ?
48	Fri Nov 01 07:02:43 +0000 2013	396170420141170688			"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"	False	0	0			Surface 2/Surface 2 Pro Leder Einband | ONYX | http://t.co/HxHfAAHFqT | #Surface2 #Surface2Pro #Surface2Leder #Surface2Tasche #Surface2RT
49	Fri Nov 01 07:01:28 +0000 2013	396170104729133056			"<a href=""http://www.twittergadget.com"" rel=""nofollow"">tGadget</a>"	False	0	0			Windows8.1 Proを買うとなると、Surface2になるのかなぁ。
50	Fri Nov 01 06:57:51 +0000 2013	396169197098516481			"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	0	1			#Microsoft #Surface2 has arrived. :D http://t.co/6gjyJJ09za
51	Fri Nov 01 06:57:45 +0000 2013	396169169214771200			"<a href=""http://shootingstar067.com/"" rel=""nofollow"">ShootingStarPro</a>"	False	0	0			iPad Air買うか(右手にSurface2持ちながら)
52	Fri Nov 01 06:47:44 +0000 2013	396166651881598976	3.96166348323e+17	junzabroP	"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter for Mac</a>"	False	0	0			@junzabroP タブレットPCはこの前買って意味あると思いましたよ。必要なときにキーボードつければいいんですし。で、Surface2のつけやすいキーボードはなかなか良いと思う。
53	Fri Nov 01 06:43:13 +0000 2013	396165514201792512			web	False	0	0			iPad Air とか Surface2とか買った人は、これからしばらく、ネット／リアルの別なく、その“素晴しさ”を吹聴するんだろうねぇ。だけどその人は、こないだ新モデルが出たときも、そゆことしてなかったか？　１年後に新製品が出たら同じ事をするよ、きっと。
54	Fri Nov 01 06:35:52 +0000 2013	396163664085925888			"<a href=""https://twitter.com/#!/ABS104a"" rel=""nofollow"">Biyon≡(　ε:)</a>"	False	0	0			WiMAX契約でNEXUS7かsurface2が安くなると聞いて悩んでる
55	Fri Nov 01 06:19:11 +0000 2013	396159464241254400			"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	0	0			"いよいよ今日を迎えた。ipadairかipdminiか...散々迷った結果。surface2を購入。
結局仕事でwindowsしか使わないので、Officeが入ってる+安い（売れてないみたいで五千円引きで買えた）から。 http://t.co/URIK77Mdhb"
56	Fri Nov 01 06:10:48 +0000 2013	396157357178093569			"<a href=""http://www.twitpane.com"" rel=""nofollow"">TwitPane for Android</a>"	False	0	0			"空気のように存在が身近なのに驚くほど存在が薄いiPad Airのことも思い出してあげましょう。

Air買うならSurface2がまし。"
57	Fri Nov 01 06:06:50 +0000 2013	396156358182989824	3.9509437335e+17	SurfaceJP	web	False	0	0			@SurfaceJP Surface2のRT版でもデスクトップモードは利用できるんでしょうか？
58	Fri Nov 01 05:58:30 +0000 2013	396154260083068928		tenki28	"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"	False	0	0			"@tenki28 さんの#Surface2 いじらせてもらった。もう、普通のパソコンのパフォーマンス。何にもカクカクしない。Excel 爆速で起動するし、IE11爆速レンダリングだし。

これで、いいじゃん！"
59	Fri Nov 01 05:53:10 +0000 2013	396152919860318208			"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>"	False	0	0			Surface RT/2では、USBポートをLANポートに切り替えるアダプタが使用できないようだ。またSurface2（というかWindows RT）の悪いところが見つかったわ
60	Fri Nov 01 05:52:24 +0000 2013	396152725584363520			"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>"	False	0	0			iPad Air 発売日になんですが、Surface2 が気になってますw
61	Fri Nov 01 05:41:00 +0000 2013	396149855770267648			"<a href=""http://tweetli.st/"" rel=""nofollow"">TweetList Pro</a>"	False	0	0			Surface2見てきた。かなり良くなってるけど、やっぱりあとちょっと金出してiPad買うわ、ってなるよな。タブレットとして売り出してる限り
62	Fri Nov 01 05:31:39 +0000 2013	396147505311653888			"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>"	False	0	0			デジタイザペン使えてたらSurface2は間違いなく買ってた
63	Fri Nov 01 05:28:43 +0000 2013	396146767005093888	3.96145768698e+17	tsuntsukumomoko	web	False	0	0			.@tsuntsukumomoko Surface Pro2ですね。Surface2は艦これ端末ですｗ
64	Fri Nov 01 05:25:24 +0000 2013	396145932212772864			"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	0	1			"MacCollectionの近くにSurface2/SurfacePro2置いてます。
本日発売のiPadAirと比べて気に入った方をお求めください。"
65	Fri Nov 01 05:18:24 +0000 2013	396144170105962496	3.96142209562e+17	aoaka_note	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	0	0			@aoaka_note 仕事で必要でない限りiOSとandroidを分けるのはやっぱりダルい(実感)。イチバン使ってるものに併せて、同期が簡単な形にするのが一番いいよ。surface2はどうなんやろか…
66	Fri Nov 01 05:01:24 +0000 2013	396139890456268800			"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	0	0			Surface2 見てきたんだか、欲しい。
67	Fri Nov 01 04:58:05 +0000 2013	396139057899511808			"<a href=""http://www.justsystems.com/jp/products/tweetatok/"" rel=""nofollow"">Tweet ATOK</a>"	False	0	0			次回のガジェット購入は、試験＆就活後のsurface2に決定かな(*ﾟдﾟ*)
68	Fri Nov 01 04:58:02 +0000 2013	396139042632249344			"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	4	0			RT @FluentGrp: Some of our #UCrew team at the @Microsoft event in #Boston for the #Surface2... We're passionate about our brands! http://t.…
69	Fri Nov 01 04:21:40 +0000 2013	396129892162498560	3.9612814315e+17	teacup_gotyo	"<a href=""https://itunes.apple.com/jp/app/ye-hu-ba-zhong-zou/id557514907?mt=8"" rel=""nofollow"">NightfoxDuo iOS</a>"	False	0	0			"@teacup_gotyo Evernote使ってないし、アプリのDropboxじゃなくてデスクトップ用のDropbox使った方が便利なんじゃね？とも思うし、問題ないと思う
Surface2（not Pro2）ならそこは問題になりうると思う"
70	Fri Nov 01 04:16:32 +0000 2013	396128600543334400	3.96127395264e+17	gorogoro36	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	0	0			@gorogoro36 8Ｍかなかったのよ。たしこにちぃーとものたりないね。しかたない。あとはペン入力とタッチパネルがつかえるかというとこだな？surface2も思ったより早くでるみたいだね。艦これのためにだけにcpuパワーあげました。
71	Fri Nov 01 04:06:17 +0000 2013	396126020233076736			"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>"	False	0	0			Photo: Surface 2 #microsoft #surface2 #halloween2013 (at Microsoft) http://t.co/JdFc6cPt1o
72	Fri Nov 01 03:49:56 +0000 2013	396121904630595584	3.96103514399e+17	keepway38	"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>"	False	0	0			@keepway38 Surface2を買いましょ！
73	Fri Nov 01 03:30:45 +0000 2013	396117078970621954			"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	0	0			iPad Airか新型nexus7か新型kidle fire hdかsurface2が欲しい。
74	Fri Nov 01 03:28:49 +0000 2013	396116590359347201			"<a href=""http://twitter.suruyatu.com/"" rel=""nofollow"">ツイッターするやつ</a>"	False	0	0			Nexus5とSurface2欲しい
75	Fri Nov 01 03:27:15 +0000 2013	396116197822832640			"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter</a>"	False	0	0			iPad Airやらnexus5の話題で持ちきりな中surface2に狙いを絞った提督ですこんにちはいかがお過ごしでしょうか黒柳徹子でございます
76	Fri Nov 01 03:25:18 +0000 2013	396115705986154496			"<a href=""http://rakubots.kissa.jp/"" rel=""nofollow"">rakubo2</a>"	False	0	0			【理想の軽量PCを求めて】Surface2とSurfacePro2【第一回】http://t.co/7wnD4yzlo4
77	Fri Nov 01 03:19:08 +0000 2013	396114154727026688			"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>"	False	0	0			艦これのためにiPadやめてsurface2買うか迷ってる
78	Fri Nov 01 03:15:58 +0000 2013	396113356957822976		shanselman	"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>"	False	0	0			@shanselman Does the Surface2 RT use the same power block as the original?  How about Typepad (sorry, I like the one I have).
79	Fri Nov 01 03:13:30 +0000 2013	396112735512965120			"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>"	False	0	0			Surface2はAndoroidパッドのライバルになるんですかねぇ
80	Fri Nov 01 03:00:24 +0000 2013	396109441973501952			"<a href=""https://clw.nu/app/ms/"" rel=""nofollow"">MoonStrike</a>"	False	0	1			Nexus5でSurface2をテザリング？？？？？
81	Fri Nov 01 02:57:28 +0000 2013	396108703083921408	3.96053494291e+17	kaichosan	web	False	0	0			@kaichosan Surface2はかなり興味があるんですけど、1より2なんですかね、やっぱり。しかしそれだけのモバイル機器、どのように使い分けてるか知りたいっスｗ
82	Fri Nov 01 02:47:40 +0000 2013	396106236133142528	3.96102932598e+17	OA_chan	"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>"	False	0	0			"@OA_chan スタートメニュー、返して！

昨日、ビックカメラでSurface2(win8.1pro)触ってみましたが、シャットダウン（リブート？）のメニューが追加されてるだけでした。"
83	Fri Nov 01 02:38:12 +0000 2013	396103854255005697			"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>"	False	0	0			On that Microsoft surface 2 flowwwww #Microsoft #surface2
84	Fri Nov 01 02:32:08 +0000 2013	396102326433239040			web	False	0	0			いまSurface2ポチったところなのにどうするよｗｗｗ
85	Fri Nov 01 02:23:33 +0000 2013	396100164684746752	3.96066330849e+17	jksoft913	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	0	0			@jksoft913 Surface２は買っちゃう予定はありますか？？
86	Fri Nov 01 02:18:51 +0000 2013	396098982247546880			"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	0	0			艦これさくさく7インチタブレットの国内販売はいつですか。surface2でかすぎんよー
